year,make,model,veh_class,eng_size,cly,trans,fuel,fuel_cons,hwy_lkm,comb_lkm,comb_mpg,emissions
2013,toyota,highlander,suv: small,3.5,6,AS5,X,11.7,8.3,10.1,28,232
2013,toyota,highlander 4wd,suv: small,3.5,6,AS5,X,12.6,8.7,10.9,26,251
2013,toyota,highlander hybrid 4wd,suv: standard,3.5,6,AV,X,6.6,7.3,6.9,41,159
2013,toyota,prius,mid-size,1.8,4,AV,X,3.7,4,3.8,74,87
2013,toyota,prius c,compact,1.5,4,AV,X,3.5,4,3.7,76,85
2013,toyota,prius v,station wagon: mid-size,1.8,4,AV,X,4.3,4.8,4.5,63,104
2013,toyota,rav4,suv: small,2.5,4,AS6,X,8.7,6.4,7.7,37,177
2013,toyota,rav4 awd,suv: small,2.5,4,AS6,X,9.1,6.8,8.1,35,186
2013,toyota,rav4 limited awd,suv: small,2.5,4,AS6,X,9.3,6.8,8.2,34,189
2013,toyota,sequoia 4wd,suv: standard,5.7,8,AS6,X,17.2,11.9,14.8,19,340
2013,toyota,sienna,minivan,2.7,4,AS6,X,10.4,7.5,9.1,31,209
2013,toyota,sienna,minivan,3.5,6,AS6,X,11.4,7.9,9.8,29,225
2013,toyota,sienna awd,minivan,3.5,6,AS6,X,12.4,8.6,10.7,26,246
2013,toyota,tacoma,pickup truck: small,2.7,4,A4,X,10.8,7.8,9.4,30,216
2013,toyota,tacoma,pickup truck: small,2.7,4,M5,X,9.9,7.5,8.8,32,202
2013,toyota,tacoma,pickup truck: small,4,6,M6,X,12.9,9.6,11.4,25,262
2013,toyota,tacoma 4wd,pickup truck: small,2.7,4,A4,X,11.6,8.9,10.4,27,239
2013,toyota,tacoma 4wd,pickup truck: small,2.7,4,M5,X,11.3,9,10.3,27,237
2013,toyota,tacoma 4wd,pickup truck: small,4,6,A5,X,12.9,9.6,11.4,25,262
2013,toyota,tacoma 4wd,pickup truck: small,4,6,M6,X,13.6,10.4,12.1,23,278
2013,toyota,tundra,pickup truck: standard,4.6,8,AS6,X,14.2,10,12.3,23,283
2013,toyota,tundra,pickup truck: standard,5.7,8,AS6,X,15.9,11.1,13.7,21,315
2013,toyota,tundra 4wd,pickup truck: standard,4.6,8,AS6,X,15.3,10.8,13.3,21,306
2013,toyota,tundra 4wd,pickup truck: standard,5.7,8,AS6,X,16.3,11.9,14.3,20,329
2013,toyota,venza,suv: small,2.7,4,AS6,X,10,6.9,8.6,33,198
2013,toyota,venza,suv: small,3.5,6,AS6,X,11.1,7.7,9.6,29,221
2013,toyota,venza awd,suv: small,2.7,4,AS6,X,10.2,7.1,8.8,32,202
2013,toyota,venza awd,suv: small,3.5,6,AS6,X,11.4,7.9,9.8,29,225
2013,toyota,yaris,compact,1.5,4,A4,X,6.7,5.5,6.1,46,140
2013,toyota,yaris,compact,1.5,4,M5,X,6.6,5.2,6,47,138
2013,volkswagen,beetle,compact,2,4,AS6,Z,9.9,6.5,8.4,34,193
2013,volkswagen,beetle,compact,2,4,M6,Z,10.3,6.7,8.7,32,200
2013,volkswagen,beetle,compact,2.5,5,AS6,X,9.5,7.1,8.4,34,193
2013,volkswagen,beetle,compact,2.5,5,M5,X,9.9,6.4,8.3,34,191
2013,volkswagen,beetle convertible,subcompact,2.5,5,AS6,X,9.8,7.3,8.7,32,200
2013,volkswagen,cc,compact,2,4,AS6,Z,9.7,6.6,8.3,34,191
2013,volkswagen,cc,compact,2,4,M6,Z,10.2,6.4,8.5,33,196
2013,volkswagen,cc 4motion,compact,3.6,6,AS6,Z,12.7,8.3,10.7,26,246
2013,volkswagen,eos,subcompact,2,4,AS6,Z,9.5,6.7,8.2,34,189
2013,volkswagen,golf,compact,2.5,5,AS6,X,9.1,6.5,8,35,184
2013,volkswagen,golf,compact,2.5,5,M5,X,9.9,6.2,8.2,34,189
2013,volkswagen,golf r,compact,2,4,M6,Z,10.9,7.5,9.4,30,216
2013,volkswagen,golf wagon,station wagon: small,2.5,5,AS6,X,9.1,6.5,8,35,184
2013,volkswagen,golf wagon,station wagon: small,2.5,5,M5,X,9.9,6.2,8.2,34,189
2013,volkswagen,gti,compact,2,4,AS6,Z,8.7,6.3,7.6,37,175
2013,volkswagen,gti,compact,2,4,M6,Z,9.9,6.7,8.4,34,193
2013,volkswagen,jetta,compact,2,4,AS6,Z,8.8,6.1,7.6,37,175
2013,volkswagen,jetta,compact,2,4,AS6,X,9.3,6.7,8.1,35,186
2013,volkswagen,jetta,compact,2,4,M5,X,9.1,6,7.7,37,177
2013,volkswagen,jetta,compact,2,4,M6,Z,9.8,6.2,8.2,34,189
2013,volkswagen,jetta,compact,2.5,5,AS6,X,9.1,6.5,8,35,184
2013,volkswagen,jetta,compact,2.5,5,M5,X,9.9,6.2,8.2,34,189
2013,volkswagen,jetta turbo hybrid,compact,1.4,4,AM7,Z,4.5,4.2,4.4,64,101
2013,volkswagen,passat,mid-size,2.5,5,AS6,X,9.6,6.7,8.3,34,191
2013,volkswagen,passat,mid-size,2.5,5,M5,X,10.1,6.5,8.5,33,196
2013,volkswagen,passat,mid-size,3.6,6,AS6,Z,10.9,7.4,9.4,30,216
2013,volkswagen,routan,minivan,3.6,6,A6,X,12.5,8,10.5,27,242
2013,volkswagen,tiguan,suv: small,2,4,AM6,Z,9.6,7.4,8.6,33,198
2013,volkswagen,tiguan,suv: small,2,4,M6,Z,12,7.7,10.1,28,232
2013,volkswagen,tiguan 4motion,suv: small,2,4,AM6,Z,10.2,7.8,9.1,31,209
2013,volvo,c30,compact,2.5,5,AS5,X,10.1,6.6,8.6,33,198
2013,volvo,c30,compact,2.5,5,M6,X,10.2,6.8,8.7,32,200
2013,volvo,c70,subcompact,2.5,5,AS5,X,11.4,7.3,9.5,30,218
2013,volvo,s60,compact,2.5,5,AS6,X,9.9,6.5,8.4,34,193
2013,volvo,s60 awd,compact,2.5,5,AS6,X,10.2,7,8.8,32,202
2013,volvo,s60 awd,compact,3,6,AS6,X,11.7,8,10,28,230
2013,volvo,s80,mid-size,3.2,6,AS6,X,10.5,6.8,8.9,32,205
2013,volvo,s80 awd,mid-size,3,6,AS6,X,11.7,8,10,28,230
2013,volvo,xc60,suv: small,3.2,6,AS6,X,11.2,7.8,9.7,29,223
2013,volvo,xc60 awd,suv: small,3,6,AS6,X,12,8.5,10.4,27,239
2013,volvo,xc60 awd,suv: small,3.2,6,AS6,X,11.6,8.2,10,28,230
2013,volvo,xc70 awd,suv: small,3,6,AS6,X,12,8.5,10.4,27,239
2013,volvo,xc70 awd,suv: small,3.2,6,AS6,X,11.6,7.8,9.9,29,228
2013,volvo,xc90 awd,suv: standard,3.2,6,AS6,X,13.2,8.8,11.2,25,258
2014,acura,ilx,compact,2,4,AS5,Z,8.6,5.6,7.2,39,166
2014,acura,ilx,compact,2.4,4,M6,Z,9.8,6.5,8.3,34,191
2014,acura,ilx hybrid,compact,1.5,4,AV7,Z,5,4.8,4.9,58,113
2014,acura,mdx 4wd,suv: small,3.5,6,AS6,Z,11.2,7.7,9.6,29,221
2014,acura,rdx awd,suv: small,3.5,6,AS6,Z,10.7,7.3,9.2,31,212
2014,acura,rlx,mid-size,3.5,6,AS6,Z,10.5,6.4,8.6,33,198
2014,acura,tl,mid-size,3.5,6,AS6,Z,10.4,6.8,8.8,32,202
2014,acura,tl awd,mid-size,3.7,6,AS6,Z,11.4,7.6,9.7,29,223
2014,acura,tl awd,mid-size,3.7,6,M6,Z,11.9,8,10.2,28,235
2014,acura,tsx,compact,2.4,4,AS5,Z,9.3,6.2,7.9,36,182
2014,acura,tsx,compact,2.4,4,M6,Z,9.9,6.8,8.5,33,196
2014,acura,tsx,compact,3.5,6,AS5,Z,10.7,7,9,31,207
2014,alfa romeo,4c,two-seater,1.8,4,AM6,Z,9.1,6.1,7.7,37,177
2014,aston martin,db9,minicompact,5.9,12,A6,Z,16.2,10.7,13.7,21,315
2014,aston martin,rapide,subcompact,5.9,12,A6,Z,16.2,10.7,13.7,21,315
2014,aston martin,v8 vantage,two-seater,4.7,8,AM7,Z,15.7,9.6,12.9,22,297
2014,aston martin,v8 vantage,two-seater,4.7,8,M6,Z,16.3,10.4,13.7,21,315
2014,aston martin,v8 vantage s,two-seater,4.7,8,AM7,Z,15.7,9.6,12.9,22,297
2014,aston martin,v8 vantage s,two-seater,4.7,8,M6,Z,16.3,10.4,13.7,21,315
2014,aston martin,vanquish,minicompact,5.9,12,A6,Z,16.2,10.7,13.7,21,315
2014,audi,a4,compact,2,4,AV8,Z,8.6,6.2,7.5,38,173
2014,audi,a4 quattro,compact,2,4,AS8,Z,10.1,6.8,8.6,33,198
2014,audi,a4 quattro,compact,2,4,M6,Z,9.4,6.3,8,35,184
2014,audi,a5 cabriolet quattro,subcompact,2,4,AS8,Z,10.1,6.8,8.6,33,198
2014,audi,a5 quattro,subcompact,2,4,AS8,Z,10.1,6.8,8.6,33,198
2014,audi,a5 quattro,subcompact,2,4,M6,Z,9.4,6.3,8,35,184
2014,audi,a6 quattro,mid-size,2,4,AS8,Z,10.5,6.8,8.9,32,205
2014,audi,a6 quattro,mid-size,3,6,AS8,Z,11.3,7.3,9.5,30,219
2014,audi,a8,mid-size,3,6,AS8,Z,11.6,7.4,9.7,29,223
2014,audi,a8l,full-size,3,6,AS8,Z,11.6,7.4,9.7,29,223
2014,audi,a8l,full-size,4,8,AS8,Z,13.2,8.2,10.9,26,251
2014,audi,allroad quattro,station wagon: small,2,4,AS8,Z,10.4,7.4,9,31,207
2014,audi,q5,suv: small,2,4,AS8,Z,10.5,7.2,9,31,207
2014,audi,q5,suv: small,3,6,AS8,Z,11.4,7.8,9.8,29,225
2014,audi,q5 hybrid,suv: small,2,4,AS8,Z,8.6,6.9,7.8,36,179
2014,audi,q7,suv: standard,3,6,AS8,Z,13.5,9.2,11.6,24,267
2014,audi,r8,two-seater,4.2,8,A7,Z,15.9,9.3,12.9,22,297
2014,audi,r8,two-seater,4.2,8,M6,Z,19.1,11.4,15.7,18,361
2014,audi,r8,two-seater,5.2,10,M6,Z,19.1,11.8,15.8,18,363
2014,audi,r8 spyder,two-seater,4.2,8,A7,Z,15.9,9.3,12.9,22,297
2014,audi,r8 spyder,two-seater,4.2,8,M6,Z,19.1,11.4,15.7,18,361
2014,audi,r8 spyder,two-seater,5.2,10,M6,Z,19.1,11.8,15.8,18,363
2014,audi,rs5,subcompact,4.2,8,A7,Z,13.7,9.2,11.7,24,269
2014,audi,rs5 cabriolet,subcompact,4.2,8,A7,Z,13.6,9.6,11.8,24,271
2014,audi,s4,compact,3,6,A7,Z,11.7,7.7,9.9,29,228
2014,audi,s4,compact,3,6,M6,Z,13.1,8.3,10.9,26,251
2014,audi,s5,subcompact,3,6,A7,Z,11.7,7.7,9.9,29,228
2014,audi,s5,subcompact,3,6,M6,Z,13.1,8.3,10.9,26,251
2014,audi,s5 cabriolet,subcompact,3,6,A7,Z,11.8,8,10.1,28,232
2014,audi,s6,mid-size,4,8,A7,Z,12.7,8.2,10.7,26,246
2014,audi,s7,mid-size,4,8,A7,Z,12.7,8.2,10.7,26,246
2014,audi,sq5,suv: small,3,6,AS8,Z,13.2,8.5,11.1,25,255
2014,audi,tt coupe quattro,subcompact,2,4,A6,Z,9,6.4,7.9,36,182
2014,audi,tt roadster quattro,two-seater,2,4,A6,Z,9,6.4,7.9,36,182
2014,audi,tts coupe quattro,subcompact,2,4,A6,Z,10.1,7.4,8.9,32,205
2014,audi,tts roadster quattro,two-seater,2,4,A6,Z,10.1,7.4,8.9,32,205
2014,bentley,continental gt,subcompact,6,12,AS8,Z,17,9.8,13.7,21,315
2014,bentley,continental gt speed convertible,subcompact,6,12,AS8,Z,18.1,10.4,14.6,19,336
2014,bentley,continental gtc,subcompact,6,12,AS8,Z,18.1,10.4,14.6,19,336
2014,bentley,mulsanne,mid-size,6.8,8,AS8,Z,20.3,12.7,16.9,17,389
2014,bmw,320i,compact,2,4,A8,Z,8.7,5.4,7.2,39,166
2014,bmw,320i,compact,2,4,M6,Z,9.1,5.6,7.5,38,173
2014,bmw,320i xdrive,compact,2,4,A8,Z,8.9,5.8,7.5,38,173
2014,bmw,328d xdrive,compact,2,4,A8,D,6.4,4.5,5.6,50,151
2014,bmw,328d xdrive touring,station wagon: small,2,4,A8,D,6.4,4.5,5.6,50,151
2014,bmw,328i,compact,2,4,A8,Z,8.7,5.4,7.2,39,166
2014,bmw,328i,compact,2,4,M6,Z,9.1,5.6,7.5,38,173
2014,bmw,328i xdrive,compact,2,4,A8,Z,9.3,6,7.8,36,179
2014,bmw,328i xdrive gran turismo,full-size,2,4,A8,Z,9.3,6,7.8,36,179
2014,bmw,328i xdrive touring,station wagon: small,2,4,A8,Z,9.3,6,7.8,36,179
2014,bmw,335i,compact,3,6,A8,Z,10,6.1,8.2,34,189
2014,bmw,335i,compact,3,6,M6,Z,10.4,6.6,8.7,32,200
2014,bmw,335i xdrive,compact,3,6,A8,Z,10.3,6.5,8.6,33,198
2014,bmw,335i xdrive,compact,3,6,M6,Z,10.5,7,8.9,32,205
2014,bmw,335i xdrive gran turismo,full-size,3,6,A8,Z,10.5,6.7,8.8,32,202
2014,bmw,428i coupe,compact,2,4,A8,Z,8.7,5.4,7.2,39,166
2014,bmw,428i coupe,compact,2,4,M6,Z,9.1,5.6,7.5,38,173
2014,bmw,428i xdrive coupe,compact,2,4,A8,Z,9.3,6,7.8,36,179
2014,bmw,435i coupe,compact,3,6,A8,Z,10,6.1,8.2,34,189
2014,bmw,435i coupe,compact,3,6,M6,Z,10.4,6.6,8.7,32,200
2014,bmw,435i xdrive coupe,compact,3,6,A8,Z,10.3,6.5,8.6,33,198
2014,bmw,435i xdrive coupe,compact,3,6,M6,Z,10.5,7,8.9,32,205
2014,bmw,528i,mid-size,2,4,A8,Z,8.9,5.8,7.5,38,173
2014,bmw,528i xdrive,mid-size,2,4,A8,Z,9.3,6,7.8,36,179
2014,bmw,535d xdrive,mid-size,3,6,A8,D,7.9,5.3,6.7,42,181
2014,bmw,535i xdrive,mid-size,3,6,A8,Z,10.5,6.7,8.8,32,202
2014,bmw,535i xdrive gran turismo,full-size,3,6,A8,Z,11,7.2,9.3,30,214
2014,bmw,550i xdrive,mid-size,4.4,8,A8,Z,12.8,8.1,10.7,26,246
2014,bmw,550i xdrive gran turismo,full-size,4.4,8,A8,Z,13.4,8.3,11.1,25,255
2014,bmw,640i xdrive gran coupe,compact,3,6,A8,Z,10.5,6.7,8.8,32,202
2014,bmw,650i xdrive cabriolet,subcompact,4.4,8,A8,Z,13.4,8.3,11.1,25,255
2014,bmw,650i xdrive coupe,compact,4.4,8,A8,Z,12.8,8.1,10.7,26,246
2014,bmw,650i xdrive gran coupe,compact,4.4,8,A8,Z,13.4,8.3,11.1,25,255
2014,bmw,740li xdrive,full-size,3,6,A8,Z,11,7.2,9.3,30,214
2014,bmw,750i xdrive,full-size,4.4,8,A8,Z,13.4,8.3,11.1,25,255
2014,bmw,750li xdrive,full-size,4.4,8,A8,Z,13.4,8.3,11.1,25,255
2014,bmw,760li,full-size,6,12,A8,Z,16.9,9.8,13.7,21,315
2014,bmw,activehybrid 3,compact,3,6,A8,Z,7.9,5.9,7,40,161
2014,bmw,activehybrid 5,mid-size,3,6,A8,Z,9.2,6.6,8,35,184
2014,bmw,activehybrid 7l,full-size,3,6,A8,Z,9.2,6.4,7.9,36,182
2014,bmw,alpina b7 xdrive lwb,full-size,4.4,8,A8,Z,13.4,8.3,11.1,25,255
2014,bmw,alpina b7 xdrive swb,full-size,4.4,8,A8,Z,13.4,8.3,11.1,25,255
2014,bmw,m5,mid-size,4.4,8,AM7,Z,15.6,9.8,13,22,299
2014,bmw,m5,mid-size,4.4,8,M6,Z,14.5,9.2,12.1,23,278
2014,bmw,m6,compact,4.4,8,AM7,Z,15.6,9.8,13,22,299
2014,bmw,m6,compact,4.4,8,M6,Z,14.5,9.2,12.1,23,278
2014,bmw,m6 cabriolet,subcompact,4.4,8,AM7,Z,15.6,9.8,13,22,299
2014,bmw,m6 cabriolet,subcompact,4.4,8,M6,Z,14.5,9.2,12.1,23,278
2014,bmw,m6 gran coupe,compact,4.4,8,AM7,Z,15.6,9.8,13,22,299
2014,bmw,m6 gran coupe,compact,4.4,8,M6,Z,14.5,9.2,12.1,23,278
2014,bmw,x1 xdrive28i,suv: small,2,4,A8,Z,9.3,6,7.8,36,179
2014,bmw,x1 xdrive35i,suv: small,3,6,A6,Z,11.7,7.5,9.8,29,225
2014,bmw,x3 xdrive28i,suv: small,2,4,A8,Z,9.8,7.1,8.6,33,198
2014,bmw,x3 xdrive35i,suv: small,3,6,A8,Z,11.1,7.7,9.6,29,221
2014,bmw,x5 xdrive35i,suv: standard,3,6,A8,Z,11.4,7.4,9.6,29,221
2014,bmw,x5 xdrive50i,suv: standard,4.4,8,A8,Z,14.6,9.2,12.2,23,281
2014,bmw,x6 m,suv: standard,4.4,8,A6,Z,16.3,11.7,14.2,20,327
2014,bmw,x6 xdrive35i,suv: standard,3,6,A8,Z,12.1,8.3,10.4,27,239
2014,bmw,x6 xdrive50i,suv: standard,4.4,8,A8,Z,14.7,9.6,12.4,23,285
2014,bmw,z4 sdrive28i,two-seater,2,4,A8,Z,9.4,5.9,7.8,36,179
2014,bmw,z4 sdrive28i,two-seater,2,4,M6,Z,9.1,5.6,7.5,38,173
2014,bmw,z4 sdrive35i,two-seater,3,6,AM7,Z,12.2,8.5,10.5,27,242
2014,bmw,z4 sdrive35i,two-seater,3,6,M6,Z,11.2,7.6,9.6,29,221
2014,bmw,z4 sdrive35is,two-seater,3,6,AM7,Z,12.2,8.5,10.5,27,242
2014,buick,enclave,suv: standard,3.6,6,A6,X,12.7,8.4,10.8,26,248
2014,buick,enclave awd,suv: standard,3.6,6,A6,X,13,8.6,11,26,253
2014,buick,encore,suv: small,1.4,4,AS6,X,8.2,6,7.2,39,166
2014,buick,encore awd,suv: small,1.4,4,AS6,X,8.9,6.7,7.9,36,182
2014,buick,lacrosse,mid-size,3.6,6,AS6,X,12.2,7.3,10,28,230
2014,buick,lacrosse,mid-size,3.6,6,AS6,E,16.6,10.4,13.8,20,221
2014,buick,lacrosse awd,mid-size,3.6,6,AS6,X,12.2,7.5,10.1,28,232
2014,buick,lacrosse awd,mid-size,3.6,6,AS6,E,17.5,11.1,14.6,19,234
2014,buick,lacrosse eassist,mid-size,2.4,4,AS6,X,8.3,5.4,7,40,161
2014,buick,regal,mid-size,2,4,AS6,Z,10.1,6.6,8.5,33,196
2014,buick,regal,mid-size,2,4,M6,Z,10.2,6.3,8.4,34,193
2014,buick,regal awd,mid-size,2,4,AS6,Z,10.9,7.3,9.3,30,214
2014,buick,regal eassist,mid-size,2.4,4,AS6,X,8.3,5.4,7,40,161
2014,buick,verano,compact,2,4,AS6,Z,10.1,6.6,8.5,33,196
2014,buick,verano,compact,2,4,M6,Z,10.2,6.3,8.4,34,193
2014,buick,verano,compact,2.4,4,AS6,X,9.9,6.2,8.3,34,191
2014,cadillac,ats,compact,2,4,AS6,Z,9.9,6.3,8.3,34,191
2014,cadillac,ats,compact,2,4,M6,Z,10.7,6.6,8.9,32,205
2014,cadillac,ats,compact,2.5,4,AS6,X,9.2,6,7.8,36,179
2014,cadillac,ats,compact,3.6,6,AS6,X,11.3,7.1,9.4,30,216
2014,cadillac,ats awd,compact,2,4,AS6,Z,10.4,6.8,8.8,32,202
2014,cadillac,ats awd,compact,3.6,6,AS6,X,11.6,7.6,9.8,29,225
2014,cadillac,cts coupe,mid-size,3.6,6,AS6,X,11.7,7.3,9.7,29,223
2014,cadillac,cts coupe awd,mid-size,3.6,6,AS6,X,11.8,7.6,9.9,29,228
2014,cadillac,cts sedan,mid-size,2,4,AS6,Z,10.5,6.6,8.7,32,200
2014,cadillac,cts sedan,mid-size,3.6,6,AS8,X,11.4,6.9,9.4,30,216
2014,cadillac,cts sedan awd,mid-size,2,4,AS6,Z,11.1,7.1,9.3,30,214
2014,cadillac,cts sedan awd,mid-size,3.6,6,AS6,X,11.6,7.6,9.8,29,225
2014,cadillac,cts sedan vsport,mid-size,3.6,6,AS8,Z,13.5,8.4,11.2,25,258
2014,cadillac,cts sport wagon,station wagon: small,3,6,AS6,X,11.2,7.5,9.5,30,219
2014,cadillac,cts sport wagon,station wagon: small,3.6,6,AS6,X,11.8,7.5,9.8,29,225
2014,cadillac,cts sport wagon awd,station wagon: small,3,6,AS6,X,11.3,7.7,9.7,29,223
2014,cadillac,cts sport wagon awd,station wagon: small,3.6,6,AS6,X,11.8,7.6,9.9,29,228
2014,cadillac,cts-v coupe,mid-size,6.2,8,AS6,Z,17.8,11,14.8,19,340
2014,cadillac,cts-v coupe,mid-size,6.2,8,M6,Z,15,10.6,13.1,22,301
2014,cadillac,cts-v sedan,mid-size,6.2,8,AS6,Z,17.8,11,14.8,19,340
2014,cadillac,cts-v sedan,mid-size,6.2,8,M6,Z,15,10.6,13.1,22,301
2014,cadillac,cts-v sport wagon,station wagon: small,6.2,8,AS6,Z,17.8,11,14.8,19,340
2014,cadillac,cts-v sport wagon,station wagon: small,6.2,8,M6,Z,15,10.6,13.1,22,301
2014,cadillac,escalade awd,suv: standard,6.2,8,A6,Z,15.3,10,12.9,22,297
2014,cadillac,escalade awd,suv: standard,6.2,8,A6,E,21.2,13.8,17.9,16,286
2014,cadillac,escalade esv awd,suv: standard,6.2,8,A6,Z,17,11.4,14.5,19,334
2014,cadillac,escalade esv awd,suv: standard,6.2,8,A6,E,23.5,15.3,19.8,14,317
2014,cadillac,srx,suv: standard,3.6,6,AS6,X,12.7,8.3,10.7,26,246
2014,cadillac,srx awd,suv: standard,3.6,6,AS6,X,13.2,8.8,11.2,25,258
2014,cadillac,xts,full-size,3.6,6,AS6,X,12.1,7.2,9.9,29,228
2014,cadillac,xts awd,full-size,3.6,6,AS6,X,12.5,7.7,10.3,27,237
2014,cadillac,xts vsport awd,full-size,3.6,6,AS6,Z,13.2,8.3,11,26,253
2014,chevrolet,camaro,compact,3.6,6,AS6,X,11.7,7.3,9.7,29,223
2014,chevrolet,camaro,compact,3.6,6,M6,X,12.6,7.2,10.2,28,235
2014,chevrolet,camaro 2ls,compact,3.6,6,AS6,X,11.2,6.6,9.1,31,209
2014,chevrolet,camaro ss,compact,6.2,8,AS6,Z,13.7,8.3,11.2,25,258
2014,chevrolet,camaro ss,compact,6.2,8,M6,Z,13.4,8.4,11.1,25,255
2014,chevrolet,camaro zl1,compact,6.2,8,AS6,Z,17.8,11,14.8,19,340
2014,chevrolet,camaro zl1,compact,6.2,8,M6,Z,15,10.6,13.1,22,301
2014,chevrolet,corvette,two-seater,6.2,8,AS6,Z,13.3,7.1,10.5,27,242
2014,chevrolet,corvette,two-seater,6.2,8,M7,Z,12.2,6.9,9.8,29,225
2014,chevrolet,cruze,mid-size,1.4,4,AS6,X,7.8,5.2,6.6,43,152
2014,chevrolet,cruze,mid-size,1.4,4,M6,X,7.8,5.2,6.6,43,152
2014,chevrolet,cruze,mid-size,1.8,4,AS6,X,9.2,5.6,7.6,37,175
2014,chevrolet,cruze,mid-size,1.8,4,M6,X,8.2,5.4,6.9,41,159
2014,chevrolet,cruze diesel,mid-size,2,4,AS6,D,7.5,4.2,6,47,162
2014,chevrolet,cruze eco,mid-size,1.4,4,A6,X,7.8,5,6.5,43,150
2014,chevrolet,cruze eco,mid-size,1.4,4,M6,X,7.2,4.6,6,47,138
2014,chevrolet,equinox,suv: small,2.4,4,A6,X,9.2,6.1,7.8,36,179
2014,chevrolet,equinox,suv: small,3.6,6,A6,X,12.4,8.1,10.5,27,242
2014,chevrolet,equinox,suv: small,3.6,6,A6,E,17,11.2,14.4,20,230
2014,chevrolet,equinox awd,suv: small,2.4,4,A6,X,10.1,6.9,8.7,32,200
2014,chevrolet,equinox awd,suv: small,3.6,6,A6,X,13.2,8.4,11,26,253
2014,chevrolet,equinox awd,suv: small,3.6,6,A6,E,17.9,11.6,15.1,19,242
2014,chevrolet,express 1500 cargo,van: cargo,4.3,6,A4,X,15.4,10.8,13.3,21,306
2014,chevrolet,express 1500 cargo,van: cargo,5.3,8,A4,X,16.2,11.4,14.1,20,324
2014,chevrolet,express 1500 cargo,van: cargo,5.3,8,A4,E,21.4,15.2,18.6,15,298
2014,chevrolet,express 1500 cargo awd,van: cargo,5.3,8,A4,X,16.5,12.1,14.5,19,334
2014,chevrolet,express 1500 cargo awd,van: cargo,5.3,8,A4,E,21.6,16.1,19.1,15,306
2014,chevrolet,express 1500 cargo conv,van: cargo,5.3,8,A4,X,16.8,11.9,14.6,19,336
2014,chevrolet,express 1500 cargo conv,van: cargo,5.3,8,A4,E,21.8,15.9,19.1,15,306
2014,chevrolet,express 1500 cargo conv awd,van: cargo,5.3,8,A4,X,16.5,12.1,14.5,19,334
2014,chevrolet,express 1500 cargo conv awd,van: cargo,5.3,8,A4,E,23.1,16.6,20.2,14,323
2014,chevrolet,express 1500 passenger,van: passenger,5.3,8,A4,X,16.8,11.9,14.6,19,336
2014,chevrolet,express 1500 passenger,van: passenger,5.3,8,A4,E,21.8,15.9,19.1,15,306
2014,chevrolet,express 1500 passenger awd,van: passenger,5.3,8,A4,X,16.5,12.1,14.5,19,334
2014,chevrolet,express 1500 passenger awd,van: passenger,5.3,8,A4,E,23.1,16.6,20.2,14,323
2014,chevrolet,express 2500 passenger,van: passenger,4.8,8,A6,X,19.1,12.1,16,18,368
2014,chevrolet,express 2500 passenger,van: passenger,6,8,A6,X,19.9,12.8,16.7,17,384
2014,chevrolet,express 2500 passenger,van: passenger,6,8,A6,E,27.5,17.5,23,12,368
2014,chevrolet,express 3500 passenger,van: passenger,4.8,8,A6,X,19.3,12.2,16.1,18,370
2014,chevrolet,express 3500 passenger,van: passenger,6,8,A6,X,20.1,12.8,16.8,17,386
2014,chevrolet,express 3500 passenger,van: passenger,6,8,A6,E,27.7,17.6,23.1,12,370
2014,chevrolet,impala,full-size,2.5,4,AS6,X,9.9,6.3,8.3,34,191
2014,chevrolet,impala,full-size,3.6,6,AS6,X,11.1,6.9,9.2,31,212
2014,chevrolet,impala,full-size,3.6,6,AS6,E,15,9.6,12.6,22,202
2014,chevrolet,impala eco,full-size,2.4,4,AS6,X,8.7,5.8,7.4,38,170
2014,chevrolet,malibu,mid-size,2,4,AS6,Z,10.1,6.6,8.5,33,196
2014,chevrolet,malibu,mid-size,2.5,4,AS6,X,8,5.3,6.8,42,156
2014,chevrolet,orlando,suv: small,2.4,4,AS6,X,10.8,7.2,9.2,31,212
2014,chevrolet,orlando,suv: small,2.4,4,M6,X,10.4,7,8.9,32,205
2014,chevrolet,silverado,pickup truck: standard,4.3,6,A6,X,11.9,8.4,10.4,27,239
2014,chevrolet,silverado,pickup truck: standard,4.3,6,A6,E,17.1,12.1,14.9,19,238
2014,chevrolet,silverado,pickup truck: standard,5.3,8,A6,X,13,8.7,11,26,253
2014,chevrolet,silverado,pickup truck: standard,5.3,8,A6,E,17.6,11.7,14.9,19,238
2014,chevrolet,silverado,pickup truck: standard,6.2,8,A6,Z,14.6,9.7,12.4,23,285
2014,chevrolet,silverado 4wd,pickup truck: standard,4.3,6,A6,X,12.6,9,11,26,253
2014,chevrolet,silverado 4wd,pickup truck: standard,4.3,6,A6,E,18.1,12.9,15.7,18,251
2014,chevrolet,silverado 4wd,pickup truck: standard,5.3,8,A6,X,13.3,9,11.4,25,262
2014,chevrolet,silverado 4wd,pickup truck: standard,5.3,8,A6,E,18,12.1,15.4,18,246
2014,chevrolet,silverado 4wd,pickup truck: standard,6.2,8,A6,Z,14.7,9.9,12.5,23,288
2014,chevrolet,sonic,compact,1.4,4,AS6,X,7.8,5.6,6.8,42,156
2014,chevrolet,sonic,compact,1.4,4,M6,X,7.3,5.1,6.3,45,145
